Foldername,sentenceID,sentence,citations,citation_titles,citation_authors,PaperID,ParagraphID,Bibliography used
usable_dataset/2104.07841,urn:uuid:330664d9-eecd-3062-a194-79276d2c5ed9,"Optimization-based approaches <cit.> learn a meta-learner to adjust the optimization algorithm, usually by providing better initialization or search steps for parameters.","['chenmu21', 'ChenWang21', 'FinnAL17']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:69b7c043-401d-390b-922c-d70974b94292,"Model-based <cit.> approaches depend on well-designed models, whose parameters are obtained with its internal architecture or a meta-learner for fast learning.","['BertinettoHTV19', 'GidarisK18', 'GuoC20', 'MunkhdalaiY17']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:dee67e3e-3824-3a91-b83f-fb9f644a6f9d,"Metric-based approaches <cit.> learn a generalizable embedding model to transform all samples into a common metric space, where specific distance measures can be employed with the nearest neighbor classifiers.","['oreshkin2018tadam', 'SnellSZ17', 'Sung:RelationNet']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:7c7b5afd-8eef-3e3d-8142-c23de372b988,"In computer vision applications, various pretext tasks have been utilized for pre-training the network including relative patch location <cit.>, rotation prediction <cit.>, image inpainting <cit.>, and clustering <cit.>.","['doersch2015unsupervised', 'gidaris2018unsupervised', 'pathak2016context', 'caron2019unsupervised']","['Unsupervised visual representation learning by context prediction', 'Unsupervised Representation Learning by Predicting Image Rotations', 'Context encoders: Feature learning by inpainting', 'Unsupervised pre-training of image features on non-curated data']","[None, None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:256f551b-44fd-3754-b9e0-ad83f5d034e3,Another line of works learns representations by contrasting positive pairs against negative pairs constructed on augmented samples <cit.>.,"['bojanowski2017unsupervised', 'dosovitskiy2014discriminative', 'he2020momentum', 'xiao2019dynamic', 'xiao2018neural', 'yan2020pointasnl']","['Unsupervised learning by predicting Noise', 'Discriminative unsupervised feature learning with convolutional neural networks', 'Momentum contrast for unsupervised visual representation learning']","[None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a0b28f00-e4a4-3137-9652-8cfff6443067,"For example, <cit.> shows that self-supervision can contribute to the recognition in a semi-supervised setting, and <cit.> uses self-supervision to improve domain generalization.","['zhai2019s4l', 'carlucci2019domain']","['S4l: Self-supervised semi-supervised learning', 'Domain generalization by solving jigsaw puzzles']","[None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:2030ae4d-4c10-3e19-bbcb-136fca6fb623,"Showing that the auxiliary loss without labels can extract discriminative features for few-shot learning, <cit.> considers rotation prediction and relative patch location as self-supervised tasks, and <cit.> uses image jigsaw puzzle.","['GidarisBKPC19', 'SuMH20']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:685c5a5a-4e34-39ef-bc57-ff5d048fcfbb,Multi-objective optimization <cit.> aims at finding a set of Pareto solutions with different trade-offs rather than one single solution.,['zuluaga2013active'],['Active learning for multi-objective optimization'],[None],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a1d5647e-8ab5-36c5-9313-a74fe91e2f62,"It has been used in many machine learning applications such as reinforcement learning <cit.>, Bayesian optimization <cit.> and neural architecture search <cit.>.","['van2014multi', 'hernandez2016predictive', 'elsken2018efficient']","['Multi-objective reinforcement learning using sets of pareto dominating policies', 'Predictive entropy search for multi-objective bayesian optimization', 'Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution']","[None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:9aa08071-47ba-375f-8dbd-0e5563359548,"As the gradient information is usually not available in these applications, population-based and gradient-free multi-objective evolutionary algorithms <cit.> are popular methods to find a set of well-distributed Pareto solutions in a single run.","['daglib', 'Zitzler99']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:330664d9-eecd-3062-a194-79276d2c5ed9,"Optimization-based approaches <cit.> learn a meta-learner to adjust the optimization algorithm, usually by providing better initialization or search steps for parameters.","['chenmu21', 'ChenWang21', 'FinnAL17']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:69b7c043-401d-390b-922c-d70974b94292,"Model-based <cit.> approaches depend on well-designed models, whose parameters are obtained with its internal architecture or a meta-learner for fast learning.","['BertinettoHTV19', 'GidarisK18', 'GuoC20', 'MunkhdalaiY17']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:dee67e3e-3824-3a91-b83f-fb9f644a6f9d,"Metric-based approaches <cit.> learn a generalizable embedding model to transform all samples into a common metric space, where specific distance measures can be employed with the nearest neighbor classifiers.","['oreshkin2018tadam', 'SnellSZ17', 'Sung:RelationNet']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:7c7b5afd-8eef-3e3d-8142-c23de372b988,"In computer vision applications, various pretext tasks have been utilized for pre-training the network including relative patch location <cit.>, rotation prediction <cit.>, image inpainting <cit.>, and clustering <cit.>.","['doersch2015unsupervised', 'gidaris2018unsupervised', 'pathak2016context', 'caron2019unsupervised']","['Unsupervised visual representation learning by context prediction', 'Unsupervised Representation Learning by Predicting Image Rotations', 'Context encoders: Feature learning by inpainting', 'Unsupervised pre-training of image features on non-curated data']","[None, None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:256f551b-44fd-3754-b9e0-ad83f5d034e3,Another line of works learns representations by contrasting positive pairs against negative pairs constructed on augmented samples <cit.>.,"['bojanowski2017unsupervised', 'dosovitskiy2014discriminative', 'he2020momentum', 'xiao2019dynamic', 'xiao2018neural', 'yan2020pointasnl']","['Unsupervised learning by predicting Noise', 'Discriminative unsupervised feature learning with convolutional neural networks', 'Momentum contrast for unsupervised visual representation learning']","[None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a0b28f00-e4a4-3137-9652-8cfff6443067,"For example, <cit.> shows that self-supervision can contribute to the recognition in a semi-supervised setting, and <cit.> uses self-supervision to improve domain generalization.","['zhai2019s4l', 'carlucci2019domain']","['S4l: Self-supervised semi-supervised learning', 'Domain generalization by solving jigsaw puzzles']","[None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:2030ae4d-4c10-3e19-bbcb-136fca6fb623,"Showing that the auxiliary loss without labels can extract discriminative features for few-shot learning, <cit.> considers rotation prediction and relative patch location as self-supervised tasks, and <cit.> uses image jigsaw puzzle.","['GidarisBKPC19', 'SuMH20']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:685c5a5a-4e34-39ef-bc57-ff5d048fcfbb,Multi-objective optimization <cit.> aims at finding a set of Pareto solutions with different trade-offs rather than one single solution.,['zuluaga2013active'],['Active learning for multi-objective optimization'],[None],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a1d5647e-8ab5-36c5-9313-a74fe91e2f62,"It has been used in many machine learning applications such as reinforcement learning <cit.>, Bayesian optimization <cit.> and neural architecture search <cit.>.","['van2014multi', 'hernandez2016predictive', 'elsken2018efficient']","['Multi-objective reinforcement learning using sets of pareto dominating policies', 'Predictive entropy search for multi-objective bayesian optimization', 'Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution']","[None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:9aa08071-47ba-375f-8dbd-0e5563359548,"As the gradient information is usually not available in these applications, population-based and gradient-free multi-objective evolutionary algorithms <cit.> are popular methods to find a set of well-distributed Pareto solutions in a single run.","['daglib', 'Zitzler99']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:330664d9-eecd-3062-a194-79276d2c5ed9,"Optimization-based approaches <cit.> learn a meta-learner to adjust the optimization algorithm, usually by providing better initialization or search steps for parameters.","['chenmu21', 'ChenWang21', 'FinnAL17']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:69b7c043-401d-390b-922c-d70974b94292,"Model-based <cit.> approaches depend on well-designed models, whose parameters are obtained with its internal architecture or a meta-learner for fast learning.","['BertinettoHTV19', 'GidarisK18', 'GuoC20', 'MunkhdalaiY17']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:dee67e3e-3824-3a91-b83f-fb9f644a6f9d,"Metric-based approaches <cit.> learn a generalizable embedding model to transform all samples into a common metric space, where specific distance measures can be employed with the nearest neighbor classifiers.","['oreshkin2018tadam', 'SnellSZ17', 'Sung:RelationNet']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:8c563f2d-9b1c-3209-be4c-a1938d3d93af,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:7c7b5afd-8eef-3e3d-8142-c23de372b988,"In computer vision applications, various pretext tasks have been utilized for pre-training the network including relative patch location <cit.>, rotation prediction <cit.>, image inpainting <cit.>, and clustering <cit.>.","['doersch2015unsupervised', 'gidaris2018unsupervised', 'pathak2016context', 'caron2019unsupervised']","['Unsupervised visual representation learning by context prediction', 'Unsupervised Representation Learning by Predicting Image Rotations', 'Context encoders: Feature learning by inpainting', 'Unsupervised pre-training of image features on non-curated data']","[None, None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:256f551b-44fd-3754-b9e0-ad83f5d034e3,Another line of works learns representations by contrasting positive pairs against negative pairs constructed on augmented samples <cit.>.,"['bojanowski2017unsupervised', 'dosovitskiy2014discriminative', 'he2020momentum', 'xiao2019dynamic', 'xiao2018neural', 'yan2020pointasnl']","['Unsupervised learning by predicting Noise', 'Discriminative unsupervised feature learning with convolutional neural networks', 'Momentum contrast for unsupervised visual representation learning']","[None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a0b28f00-e4a4-3137-9652-8cfff6443067,"For example, <cit.> shows that self-supervision can contribute to the recognition in a semi-supervised setting, and <cit.> uses self-supervision to improve domain generalization.","['zhai2019s4l', 'carlucci2019domain']","['S4l: Self-supervised semi-supervised learning', 'Domain generalization by solving jigsaw puzzles']","[None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:2030ae4d-4c10-3e19-bbcb-136fca6fb623,"Showing that the auxiliary loss without labels can extract discriminative features for few-shot learning, <cit.> considers rotation prediction and relative patch location as self-supervised tasks, and <cit.> uses image jigsaw puzzle.","['GidarisBKPC19', 'SuMH20']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:685c5a5a-4e34-39ef-bc57-ff5d048fcfbb,Multi-objective optimization <cit.> aims at finding a set of Pareto solutions with different trade-offs rather than one single solution.,['zuluaga2013active'],['Active learning for multi-objective optimization'],[None],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a1d5647e-8ab5-36c5-9313-a74fe91e2f62,"It has been used in many machine learning applications such as reinforcement learning <cit.>, Bayesian optimization <cit.> and neural architecture search <cit.>.","['van2014multi', 'hernandez2016predictive', 'elsken2018efficient']","['Multi-objective reinforcement learning using sets of pareto dominating policies', 'Predictive entropy search for multi-objective bayesian optimization', 'Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution']","[None, None, None]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:9aa08071-47ba-375f-8dbd-0e5563359548,"As the gradient information is usually not available in these applications, population-based and gradient-free multi-objective evolutionary algorithms <cit.> are popular methods to find a set of well-distributed Pareto solutions in a single run.","['daglib', 'Zitzler99']",[],[],urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:7c7b5afd-8eef-3e3d-8142-c23de372b988,"In computer vision applications, various pretext tasks have been utilized for pre-training the network including relative patch location , rotation prediction , image inpainting , and clustering .","['doersch2015unsupervised', 'gidaris2018unsupervised', 'pathak2016context', 'caron2019unsupervised']","['Unsupervised visual representation learning by context prediction', 'Unsupervised Representation Learning by Predicting Image Rotations', 'Context encoders: Feature learning by inpainting', 'Unsupervised pre-training of image features on non-curated data']","[[Person('Doersch, Carl'), Person('Gupta, Abhinav'), Person('Efros, Alexei A')], [Person('Gidaris, Spyros'), Person('Singh, Praveer'), Person('Komodakis, Nikos')], [Person('Pathak, Deepak'), Person('Krahenbuhl, Philipp'), Person('Donahue, Jeff'), Person('Darrell, Trevor'), Person('Efros, Alexei A')], [Person('Caron, Mathilde'), Person('Bojanowski, Piotr'), Person('Mairal, Julien'), Person('Joulin, Armand')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:256f551b-44fd-3754-b9e0-ad83f5d034e3,Another line of works learns representations by contrasting positive pairs against negative pairs constructed on augmented samples .,"['bojanowski2017unsupervised', 'dosovitskiy2014discriminative', 'he2020momentum', 'xiao2019dynamic', 'xiao2018neural', 'yan2020pointasnl']","['Unsupervised learning by predicting Noise', 'Discriminative unsupervised feature learning with convolutional neural networks', 'Momentum contrast for unsupervised visual representation learning']","[[Person('Bojanowski, Piotr'), Person('Joulin, Armand')], [Person('Dosovitskiy, Alexey'), Person('Springenberg, Jost Tobias'), Person('Riedmiller, Martin'), Person('Brox, Thomas')], [Person('He, Kaiming'), Person('Fan, Haoqi'), Person('Wu, Yuxin'), Person('Xie, Saining'), Person('Girshick, Ross')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:f4a9873f-99e5-3372-97e1-9649fcbcaf7f,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a0b28f00-e4a4-3137-9652-8cfff6443067,"For example,  shows that self-supervision can contribute to the recognition in a semi-supervised setting, and  uses self-supervision to improve domain generalization.","['zhai2019s4l', 'carlucci2019domain']","['S4l: Self-supervised semi-supervised learning', 'Domain generalization by solving jigsaw puzzles']","[[Person('Zhai, Xiaohua'), Person('Oliver, Avital'), Person('Kolesnikov, Alexander'), Person('Beyer, Lucas')], [Person('Carlucci, Fabio M'), Person(""D'Innocente, Antonio""), Person('Bucci, Silvia'), Person('Caputo, Barbara'), Person('Tommasi, Tatiana')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:4e404140-5233-3753-9883-929ca17b59be,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:685c5a5a-4e34-39ef-bc57-ff5d048fcfbb,Multi-objective optimization  aims at finding a set of Pareto solutions with different trade-offs rather than one single solution.,['zuluaga2013active'],['Active learning for multi-objective optimization'],"[[Person('Zuluaga, Marcela'), Person('Sergent, Guillaume'), Person('Krause, Andreas'), Person('P{\\""u}schel, Markus')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.07841,urn:uuid:a1d5647e-8ab5-36c5-9313-a74fe91e2f62,"It has been used in many machine learning applications such as reinforcement learning , Bayesian optimization  and neural architecture search .","['van2014multi', 'hernandez2016predictive', 'elsken2018efficient']","['Multi-objective reinforcement learning using sets of pareto dominating policies', 'Predictive entropy search for multi-objective bayesian optimization', 'Efficient Multi-Objective Neural Architecture Search via Lamarckian Evolution']","[[Person('Van Moffaert, Kristof'), Person(""Now{\\'e}, Ann"")], [Person(""Hern{\\'a}ndez-Lobato, Daniel""), Person('Hernandez-Lobato, Jose'), Person('Shah, Amar'), Person('Adams, Ryan')], [Person('Elsken, Thomas'), Person('Metzen, Jan Hendrik'), Person('Hutter, Frank')]]",urn:uuid:5f6ef2ad-8a7e-34f1-8e21-e3f8379e8662,urn:uuid:bd33c63a-17d1-3221-b197-935bea994db4,usable_dataset/2104.07841/cvpr20.bib
usable_dataset/2104.10558,urn:uuid:60199125-574b-32c3-b1a0-7901a8a4964a,"Planning algorithms are central to robot navigation , and planning under uncertainty is especially critical in uncontrolled environments like public roads.",['lavalle2006planning'],['Planning algorithms'],"[[Person('LaValle, Steven M')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c222f901-b370-363a-9f90-394b74759ec1,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:ca8a32c6-1382-3129-8260-285876788d50,Various choices exist for designing autonomous vehicle planning algorithms that consider other vehicles (see  for a thorough survey).,['schwarting2018planning'],['Planning and decision-making for autonomous vehicles'],"[[Person('Schwarting, Wilko'), Person('Alonso-Mora, Javier'), Person('Rus, Daniela')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:c222f901-b370-363a-9f90-394b74759ec1,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:b4ade074-3ebf-3de3-9e53-1dc713054f2a,Gray                           Passive,['hardy2013contingency'],['{Contingency Planning Over Probabilistic Obstacle Predictions for Autonomous Road Vehicles}'],"[[Person('{Hardy}, J.'), Person('{Campbell}, M.')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:0f9e6925-b936-389b-942d-8eed10ff166a,usable_dataset/2104.10558/references.bib
usable_dataset/2104.10558,urn:uuid:efbf3bb9-e757-3ec3-8e30-c3bb39fb2607,Active,['bandyopadhyay2013intention'],['Intention-aware motion planning'],"[[Person('Bandyopadhyay, Tirthankar'), Person('Won, Kok Sung'), Person('Frazzoli, Emilio'), Person('Hsu, David'), Person('Lee, Wee Sun'), Person('Rus, Daniela')]]",urn:uuid:a257a117-50cd-39b6-a360-269c0bab0a74,urn:uuid:ef333523-ec92-32ad-8e62-ab2d6997bb11,usable_dataset/2104.10558/references.bib
