Foldername,sentenceID,sentence,citations,citation_titles,citation_authors,PaperID,ParagraphID,Bibliography used
usable_dataset/2005.14137,urn:uuid:6a354a18-5e29-3499-a715-14e39d9ec872, Boundary Attack <cit.> is one of the first work that uses final decisions of a classifier to perform blackbox attacks.,['brendel2017decision'],['Decision-based adversarial attacks: Reliable attacks against black-box machine learning models'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:9eb3c66f-54a4-3ccc-abf2-6d1972433ae3,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:009dc301-b5db-31df-bfac-7f5f8c460385,"<cit.> propose to choose the random perturbation in each step more wisely instead of Gaussian perturbation, using Perlin noise, alpha distribution and DCT respectively.","['brunner2019guessing', 'srinivasan2019black', 'guo2018low']","['Guessing smart: Biased sampling for efficient black-box adversarial attacks', 'Black-Box Decision based Adversarial Attack with Symmetric alpha-stable Distribution', 'Low frequency adversarial perturbation']","[None, None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:eedf3c20-4c55-389d-9349-f153dac044d6,<cit.> propose a similar idea - approximating the gradient around the boundary using Monte Carlo algorithm.,"['ilyas2018black', 'khalid2019red', 'liu2019geometry', 'chen2019hopskipjumpattack']","['Black-box adversarial attacks with limited queries and information', 'RED-Attack: Resource Efficient Decision based Attack for Machine Learning', 'A geometry-inspired decision-based attack', 'Hopskipjumpattack: A query-efficient decision-based attack']","[None, None, None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:f3ea0930-85a7-362b-ba72-4c0a8efaae27,"<cit.> proposes to transform the boundary-based output into a continuous metric, so that the score-based attack techniques can be adopted.",['cheng2018query'],['Query-efficient hard-label black-box attack: An optimization-based approach'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:16476a3b-cec8-3f6e-9db1-1cfa511d75ce,<cit.> adopts evolution algorithm to achieve the decision-based attack against face recognition system.,['dong2019efficient'],['Efficient Decision-based Black-box Adversarial Attacks on Face Recognition'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:c49a8bb2-997f-38a2-a767-9f5e9591a743,"In <cit.>, the authors draw intuition from JPEG codec <cit.> image compression techniques and propose to use discrete cosine transform (DCT) for generating low frequency adversarial perturbations to assist score-based adversarial attack.","['guo2018low', 'wallace1992jpeg']","['Low frequency adversarial perturbation', 'The JPEG still picture compression standard']","[None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:6beb2f91-f461-3c24-b27f-f4094d615c9c,AutoZoom <cit.> trains an auto-encoder offline with natural images and uses the decoder network as a dimension reduction tool.,['tu2019autozoom'],['Autozoom: Autoencoder-based zeroth order optimization method for attacking black-box neural networks'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2011.04942,urn:uuid:79341262-de3b-32e4-bdcb-e922cf197d97,"As usual in admissible set theory (see <cit.>), we write ω_1^x=ω_1^x,x_α",['Bar'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:79341262-de3b-32e4-bdcb-e922cf197d97,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:598a24ab-a148-3883-9ff1-12cd08f2f878,"      (The λζΣ Theorem; cf. <cit.>, <cit.>",['W'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:370a0a0f-13e3-3392-bc87-e5e97f596fa5,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:3321848b-b67f-33d6-a730-a6c31acaa4a4,"Of particular interest is the Theory Machine (cf. <cit.>) that also does not stop, but on zero input writes (and overwrites) the Σ_2L_αα≤Σ.",['friedman2007two'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:5ade3ba1-d423-3c81-a42c-f73dd25f1111,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:4d49279b-8180-3eea-bbd3-5ddc1e87e5e1,"As part of the analysis of this theorem, γ, the supremum of halting times of computations    on integer   input (the clockable ordinals) was shown to be λ (<cit.>).",['welch2000length'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:9a4fe6cf-2f53-34ac-91ea-7501072ec49e,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2005.14137,urn:uuid:6a354a18-5e29-3499-a715-14e39d9ec872, Boundary Attack <cit.> is one of the first work that uses final decisions of a classifier to perform blackbox attacks.,['brendel2017decision'],['Decision-based adversarial attacks: Reliable attacks against black-box machine learning models'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:9eb3c66f-54a4-3ccc-abf2-6d1972433ae3,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:009dc301-b5db-31df-bfac-7f5f8c460385,"<cit.> propose to choose the random perturbation in each step more wisely instead of Gaussian perturbation, using Perlin noise, alpha distribution and DCT respectively.","['brunner2019guessing', 'srinivasan2019black', 'guo2018low']","['Guessing smart: Biased sampling for efficient black-box adversarial attacks', 'Black-Box Decision based Adversarial Attack with Symmetric alpha-stable Distribution', 'Low frequency adversarial perturbation']","[None, None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:eedf3c20-4c55-389d-9349-f153dac044d6,<cit.> propose a similar idea - approximating the gradient around the boundary using Monte Carlo algorithm.,"['ilyas2018black', 'khalid2019red', 'liu2019geometry', 'chen2019hopskipjumpattack']","['Black-box adversarial attacks with limited queries and information', 'RED-Attack: Resource Efficient Decision based Attack for Machine Learning', 'A geometry-inspired decision-based attack', 'Hopskipjumpattack: A query-efficient decision-based attack']","[None, None, None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:f3ea0930-85a7-362b-ba72-4c0a8efaae27,"<cit.> proposes to transform the boundary-based output into a continuous metric, so that the score-based attack techniques can be adopted.",['cheng2018query'],['Query-efficient hard-label black-box attack: An optimization-based approach'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:16476a3b-cec8-3f6e-9db1-1cfa511d75ce,<cit.> adopts evolution algorithm to achieve the decision-based attack against face recognition system.,['dong2019efficient'],['Efficient Decision-based Black-box Adversarial Attacks on Face Recognition'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:c49a8bb2-997f-38a2-a767-9f5e9591a743,"In <cit.>, the authors draw intuition from JPEG codec <cit.> image compression techniques and propose to use discrete cosine transform (DCT) for generating low frequency adversarial perturbations to assist score-based adversarial attack.","['guo2018low', 'wallace1992jpeg']","['Low frequency adversarial perturbation', 'The JPEG still picture compression standard']","[None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:6beb2f91-f461-3c24-b27f-f4094d615c9c,AutoZoom <cit.> trains an auto-encoder offline with natural images and uses the decoder network as a dimension reduction tool.,['tu2019autozoom'],['Autozoom: Autoencoder-based zeroth order optimization method for attacking black-box neural networks'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2011.04942,urn:uuid:79341262-de3b-32e4-bdcb-e922cf197d97,"As usual in admissible set theory (see <cit.>), we write ω_1^x=ω_1^x,x_α",['Bar'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:79341262-de3b-32e4-bdcb-e922cf197d97,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:598a24ab-a148-3883-9ff1-12cd08f2f878,"      (The λζΣ Theorem; cf. <cit.>, <cit.>",['W'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:370a0a0f-13e3-3392-bc87-e5e97f596fa5,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:3321848b-b67f-33d6-a730-a6c31acaa4a4,"Of particular interest is the Theory Machine (cf. <cit.>) that also does not stop, but on zero input writes (and overwrites) the Σ_2L_αα≤Σ.",['friedman2007two'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:5ade3ba1-d423-3c81-a42c-f73dd25f1111,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:4d49279b-8180-3eea-bbd3-5ddc1e87e5e1,"As part of the analysis of this theorem, γ, the supremum of halting times of computations    on integer   input (the clockable ordinals) was shown to be λ (<cit.>).",['welch2000length'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:9a4fe6cf-2f53-34ac-91ea-7501072ec49e,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2005.14137,urn:uuid:6a354a18-5e29-3499-a715-14e39d9ec872, Boundary Attack <cit.> is one of the first work that uses final decisions of a classifier to perform blackbox attacks.,['brendel2017decision'],['Decision-based adversarial attacks: Reliable attacks against black-box machine learning models'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:9eb3c66f-54a4-3ccc-abf2-6d1972433ae3,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:009dc301-b5db-31df-bfac-7f5f8c460385,"<cit.> propose to choose the random perturbation in each step more wisely instead of Gaussian perturbation, using Perlin noise, alpha distribution and DCT respectively.","['brunner2019guessing', 'srinivasan2019black', 'guo2018low']","['Guessing smart: Biased sampling for efficient black-box adversarial attacks', 'Black-Box Decision based Adversarial Attack with Symmetric alpha-stable Distribution', 'Low frequency adversarial perturbation']","[None, None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:eedf3c20-4c55-389d-9349-f153dac044d6,<cit.> propose a similar idea - approximating the gradient around the boundary using Monte Carlo algorithm.,"['ilyas2018black', 'khalid2019red', 'liu2019geometry', 'chen2019hopskipjumpattack']","['Black-box adversarial attacks with limited queries and information', 'RED-Attack: Resource Efficient Decision based Attack for Machine Learning', 'A geometry-inspired decision-based attack', 'Hopskipjumpattack: A query-efficient decision-based attack']","[None, None, None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:c6374c6e-9e5a-3d91-b618-494d4ce1ee24,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:f3ea0930-85a7-362b-ba72-4c0a8efaae27,"<cit.> proposes to transform the boundary-based output into a continuous metric, so that the score-based attack techniques can be adopted.",['cheng2018query'],['Query-efficient hard-label black-box attack: An optimization-based approach'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:16476a3b-cec8-3f6e-9db1-1cfa511d75ce,<cit.> adopts evolution algorithm to achieve the decision-based attack against face recognition system.,['dong2019efficient'],['Efficient Decision-based Black-box Adversarial Attacks on Face Recognition'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f968bdb5-887d-306c-a8b1-06871c26f3ba,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:c49a8bb2-997f-38a2-a767-9f5e9591a743,"In <cit.>, the authors draw intuition from JPEG codec <cit.> image compression techniques and propose to use discrete cosine transform (DCT) for generating low frequency adversarial perturbations to assist score-based adversarial attack.","['guo2018low', 'wallace1992jpeg']","['Low frequency adversarial perturbation', 'The JPEG still picture compression standard']","[None, None]",urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2005.14137,urn:uuid:6beb2f91-f461-3c24-b27f-f4094d615c9c,AutoZoom <cit.> trains an auto-encoder offline with natural images and uses the decoder network as a dimension reduction tool.,['tu2019autozoom'],['Autozoom: Autoencoder-based zeroth order optimization method for attacking black-box neural networks'],[None],urn:uuid:9a7fe2d7-759f-3f82-ad21-e86c3c63214b,urn:uuid:f74375d4-a75e-3e50-a6ac-53705ee085c6,usable_dataset/2005.14137/bibliography.bib
usable_dataset/2011.04942,urn:uuid:79341262-de3b-32e4-bdcb-e922cf197d97,"As usual in admissible set theory (see <cit.>), we write ω_1^x=ω_1^x,x_α",['Bar'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:79341262-de3b-32e4-bdcb-e922cf197d97,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:598a24ab-a148-3883-9ff1-12cd08f2f878,"      (The λζΣ Theorem; cf. <cit.>, <cit.>",['W'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:370a0a0f-13e3-3392-bc87-e5e97f596fa5,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:3321848b-b67f-33d6-a730-a6c31acaa4a4,"Of particular interest is the Theory Machine (cf. <cit.>) that also does not stop, but on zero input writes (and overwrites) the Σ_2L_αα≤Σ.",['friedman2007two'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:5ade3ba1-d423-3c81-a42c-f73dd25f1111,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
usable_dataset/2011.04942,urn:uuid:4d49279b-8180-3eea-bbd3-5ddc1e87e5e1,"As part of the analysis of this theorem, γ, the supremum of halting times of computations    on integer   input (the clockable ordinals) was shown to be λ (<cit.>).",['welch2000length'],[''],[''],urn:uuid:99a399dc-5eb1-3d0a-a951-caec3124f4a8,urn:uuid:9a4fe6cf-2f53-34ac-91ea-7501072ec49e,usable_dataset/2011.04942/20210528_Decision_times_amended_6_August.bbl
